"HORAPK";"HORA";"MINUTO";"SEGUNDO";"HORAINGRESO";"HORACIERREAGENCIA";"HORAALMUERZO";"HORASALIDA";"HORALABORABLE"
"41634";"4";"16";"34";"N";"N";"N";"N";"N"
"41641";"4";"16";"41";"N";"N";"N";"N";"N"
"41647";"4";"16";"47";"N";"N";"N";"N";"N"
"41654";"4";"16";"54";"N";"N";"N";"N";"N"
"41700";"4";"17";"0";"N";"N";"N";"N";"N"
"41706";"4";"17";"6";"N";"N";"N";"N";"N"
"41713";"4";"17";"13";"N";"N";"N";"N";"N"
"41719";"4";"17";"19";"N";"N";"N";"N";"N"
"41805";"4";"18";"5";"N";"N";"N";"N";"N"
"41811";"4";"18";"11";"N";"N";"N";"N";"N"
"41818";"4";"18";"18";"N";"N";"N";"N";"N"
"41824";"4";"18";"24";"N";"N";"N";"N";"N"
"41831";"4";"18";"31";"N";"N";"N";"N";"N"
"41837";"4";"18";"37";"N";"N";"N";"N";"N"
"41844";"4";"18";"44";"N";"N";"N";"N";"N"
"41850";"4";"18";"50";"N";"N";"N";"N";"N"
"41857";"4";"18";"57";"N";"N";"N";"N";"N"
"41903";"4";"19";"3";"N";"N";"N";"N";"N"
"41910";"4";"19";"10";"N";"N";"N";"N";"N"
"41916";"4";"19";"16";"N";"N";"N";"N";"N"
"41923";"4";"19";"23";"N";"N";"N";"N";"N"
"41929";"4";"19";"29";"N";"N";"N";"N";"N"
"41936";"4";"19";"36";"N";"N";"N";"N";"N"
"41942";"4";"19";"42";"N";"N";"N";"N";"N"
"41949";"4";"19";"49";"N";"N";"N";"N";"N"
"41955";"4";"19";"55";"N";"N";"N";"N";"N"
"42002";"4";"20";"2";"N";"N";"N";"N";"N"
"42008";"4";"20";"8";"N";"N";"N";"N";"N"
"42015";"4";"20";"15";"N";"N";"N";"N";"N"
"42021";"4";"20";"21";"N";"N";"N";"N";"N"
"42028";"4";"20";"28";"N";"N";"N";"N";"N"
"42034";"4";"20";"34";"N";"N";"N";"N";"N"
"42041";"4";"20";"41";"N";"N";"N";"N";"N"
"42047";"4";"20";"47";"N";"N";"N";"N";"N"
"42054";"4";"20";"54";"N";"N";"N";"N";"N"
"42100";"4";"21";"0";"N";"N";"N";"N";"N"
"42106";"4";"21";"6";"N";"N";"N";"N";"N"
"42113";"4";"21";"13";"N";"N";"N";"N";"N"
"42119";"4";"21";"19";"N";"N";"N";"N";"N"
"42126";"4";"21";"26";"N";"N";"N";"N";"N"
"42132";"4";"21";"32";"N";"N";"N";"N";"N"
"42139";"4";"21";"39";"N";"N";"N";"N";"N"
"42145";"4";"21";"45";"N";"N";"N";"N";"N"
"42152";"4";"21";"52";"N";"N";"N";"N";"N"
"42158";"4";"21";"58";"N";"N";"N";"N";"N"
"42205";"4";"22";"5";"N";"N";"N";"N";"N"
"42211";"4";"22";"11";"N";"N";"N";"N";"N"
"42218";"4";"22";"18";"N";"N";"N";"N";"N"
"42224";"4";"22";"24";"N";"N";"N";"N";"N"
"42231";"4";"22";"31";"N";"N";"N";"N";"N"
"42237";"4";"22";"37";"N";"N";"N";"N";"N"
"42244";"4";"22";"44";"N";"N";"N";"N";"N"
"42250";"4";"22";"50";"N";"N";"N";"N";"N"
"42257";"4";"22";"57";"N";"N";"N";"N";"N"
"42303";"4";"23";"3";"N";"N";"N";"N";"N"
"42310";"4";"23";"10";"N";"N";"N";"N";"N"
"42316";"4";"23";"16";"N";"N";"N";"N";"N"
"34747";"3";"47";"47";"N";"N";"N";"N";"N"
"34753";"3";"47";"53";"N";"N";"N";"N";"N"
"34800";"3";"48";"0";"N";"N";"N";"N";"N"
"34806";"3";"48";"6";"N";"N";"N";"N";"N"
"34812";"3";"48";"12";"N";"N";"N";"N";"N"
"34819";"3";"48";"19";"N";"N";"N";"N";"N"
"34825";"3";"48";"25";"N";"N";"N";"N";"N"
"34832";"3";"48";"32";"N";"N";"N";"N";"N"
"34838";"3";"48";"38";"N";"N";"N";"N";"N"
"34845";"3";"48";"45";"N";"N";"N";"N";"N"
"34851";"3";"48";"51";"N";"N";"N";"N";"N"
"34858";"3";"48";"58";"N";"N";"N";"N";"N"
"34904";"3";"49";"4";"N";"N";"N";"N";"N"
"34911";"3";"49";"11";"N";"N";"N";"N";"N"
"34917";"3";"49";"17";"N";"N";"N";"N";"N"
"34924";"3";"49";"24";"N";"N";"N";"N";"N"
"34930";"3";"49";"30";"N";"N";"N";"N";"N"
"34937";"3";"49";"37";"N";"N";"N";"N";"N"
"34943";"3";"49";"43";"N";"N";"N";"N";"N"
"34950";"3";"49";"50";"N";"N";"N";"N";"N"
"34956";"3";"49";"56";"N";"N";"N";"N";"N"
"35003";"3";"50";"3";"N";"N";"N";"N";"N"
"35009";"3";"50";"9";"N";"N";"N";"N";"N"
"35016";"3";"50";"16";"N";"N";"N";"N";"N"
"75038";"7";"50";"38";"N";"N";"N";"N";"N"
"75044";"7";"50";"44";"N";"N";"N";"N";"N"
"75051";"7";"50";"51";"N";"N";"N";"N";"N"
"75057";"7";"50";"57";"N";"N";"N";"N";"N"
"75104";"7";"51";"4";"N";"N";"N";"N";"N"
"75110";"7";"51";"10";"N";"N";"N";"N";"N"
"75117";"7";"51";"17";"N";"N";"N";"N";"N"
"75123";"7";"51";"23";"N";"N";"N";"N";"N"
"75130";"7";"51";"30";"N";"N";"N";"N";"N"
"75136";"7";"51";"36";"N";"N";"N";"N";"N"
"75143";"7";"51";"43";"N";"N";"N";"N";"N"
"75149";"7";"51";"49";"N";"N";"N";"N";"N"
"75156";"7";"51";"56";"N";"N";"N";"N";"N"
"75202";"7";"52";"2";"N";"N";"N";"N";"N"
"75209";"7";"52";"9";"N";"N";"N";"N";"N"
"75215";"7";"52";"15";"N";"N";"N";"N";"N"
"75222";"7";"52";"22";"N";"N";"N";"N";"N"
"75228";"7";"52";"28";"N";"N";"N";"N";"N"
"75235";"7";"52";"35";"N";"N";"N";"N";"N"
"75241";"7";"52";"41";"N";"N";"N";"N";"N"
"75248";"7";"52";"48";"N";"N";"N";"N";"N"
"75254";"7";"52";"54";"N";"N";"N";"N";"N"
"75301";"7";"53";"1";"N";"N";"N";"N";"N"
"75307";"7";"53";"7";"N";"N";"N";"N";"N"
"75314";"7";"53";"14";"N";"N";"N";"N";"N"
"75320";"7";"53";"20";"N";"N";"N";"N";"N"
"75327";"7";"53";"27";"N";"N";"N";"N";"N"
"75333";"7";"53";"33";"N";"N";"N";"N";"N"
"75340";"7";"53";"40";"N";"N";"N";"N";"N"
"75346";"7";"53";"46";"N";"N";"N";"N";"N"
"75353";"7";"53";"53";"N";"N";"N";"N";"N"
"75359";"7";"53";"59";"N";"N";"N";"N";"N"
"75406";"7";"54";"6";"N";"N";"N";"N";"N"
"75412";"7";"54";"12";"N";"N";"N";"N";"N"
"75419";"7";"54";"19";"N";"N";"N";"N";"N"
"75425";"7";"54";"25";"N";"N";"N";"N";"N"
"75432";"7";"54";"32";"N";"N";"N";"N";"N"
"75438";"7";"54";"38";"N";"N";"N";"N";"N"
"75445";"7";"54";"45";"N";"N";"N";"N";"N"
"75451";"7";"54";"51";"N";"N";"N";"N";"N"
"75458";"7";"54";"58";"N";"N";"N";"N";"N"
"75504";"7";"55";"4";"N";"N";"N";"N";"N"
"75511";"7";"55";"11";"N";"N";"N";"N";"N"
"81414";"8";"14";"14";"S";"N";"N";"N";"S"
"81420";"8";"14";"20";"S";"N";"N";"N";"S"
"81427";"8";"14";"27";"S";"N";"N";"N";"S"
"81433";"8";"14";"33";"S";"N";"N";"N";"S"
"81440";"8";"14";"40";"S";"N";"N";"N";"S"
"81446";"8";"14";"46";"S";"N";"N";"N";"S"
"81453";"8";"14";"53";"S";"N";"N";"N";"S"
"81459";"8";"14";"59";"S";"N";"N";"N";"S"
"81506";"8";"15";"6";"S";"N";"N";"N";"S"
"81512";"8";"15";"12";"S";"N";"N";"N";"S"
"81519";"8";"15";"19";"S";"N";"N";"N";"S"
"81525";"8";"15";"25";"S";"N";"N";"N";"S"
"81532";"8";"15";"32";"S";"N";"N";"N";"S"
"81538";"8";"15";"38";"S";"N";"N";"N";"S"
"81545";"8";"15";"45";"S";"N";"N";"N";"S"
"81551";"8";"15";"51";"S";"N";"N";"N";"S"
"81558";"8";"15";"58";"S";"N";"N";"N";"S"
"81604";"8";"16";"4";"S";"N";"N";"N";"S"
"81611";"8";"16";"11";"S";"N";"N";"N";"S"
"81617";"8";"16";"17";"S";"N";"N";"N";"S"
"81624";"8";"16";"24";"S";"N";"N";"N";"S"
"81630";"8";"16";"30";"S";"N";"N";"N";"S"
"81637";"8";"16";"37";"S";"N";"N";"N";"S"
"81643";"8";"16";"43";"S";"N";"N";"N";"S"
"81650";"8";"16";"50";"S";"N";"N";"N";"S"
"81656";"8";"16";"56";"S";"N";"N";"N";"S"
"81703";"8";"17";"3";"S";"N";"N";"N";"S"
"81709";"8";"17";"9";"S";"N";"N";"N";"S"
"81716";"8";"17";"16";"S";"N";"N";"N";"S"
"81722";"8";"17";"22";"S";"N";"N";"N";"S"
"81729";"8";"17";"29";"S";"N";"N";"N";"S"
"81735";"8";"17";"35";"S";"N";"N";"N";"S"
"81742";"8";"17";"42";"S";"N";"N";"N";"S"
"81748";"8";"17";"48";"S";"N";"N";"N";"S"
"81755";"8";"17";"55";"S";"N";"N";"N";"S"
"81801";"8";"18";"1";"S";"N";"N";"N";"S"
"81808";"8";"18";"8";"S";"N";"N";"N";"S"
"81814";"8";"18";"14";"S";"N";"N";"N";"S"
